Column1	Column2
8.6725	-0.01
8.67375	-0.01
8.675	-0.01
8.67625	-0.01
8.6775	-0.01
8.67875	-0.01
8.68	-0.01
8.68125	-0.01
8.6825	-0.01
8.68375	-0.03
8.685	-0.03
8.68625	-0.03
8.6875	-0.03
8.68875	-0.01
8.69	-0.01
8.69125	-0.01
8.6925	0
8.69375	0.01
8.695	0.02
8.69625	0.03
8.6975	0.02
8.69875	0.01
8.7	0.01
8.70125	0
8.7025	-0.01
8.70375	-0.01
8.705	0
8.70625	-0.01
8.7075	-0.02
8.70875	-0.03
8.71	-0.03
8.71125	-0.02
8.7125	-0.02
8.71375	-0.02
8.715	-0.01
8.71625	-0.03
8.7175	-0.06
8.71875	-0.07
8.72	-0.07
8.72125	-0.08
8.7225	-0.09
8.72375	-0.09
8.725	-0.1
8.72625	-0.09
8.7275	-0.09
8.72875	-0.09
8.73	-0.09
8.73125	-0.09
8.7325	-0.09
8.73375	-0.09
8.735	-0.1
8.73625	-0.12
8.7375	-0.13
8.73875	-0.15
8.74	-0.14
8.74125	-0.12
8.7425	-0.12
8.74375	-0.12
8.745	-0.12
8.74625	-0.13
8.7475	-0.13
8.74875	-0.13
8.75	-0.13
8.75125	-0.12
8.7525	-0.12
8.75375	-0.13
8.755	-0.13
8.75625	-0.13
8.7575	-0.13
8.75875	-0.13
8.76	-0.14
8.76125	-0.15
8.7625	-0.15
8.76375	-0.14
8.765	-0.13
8.76625	-0.12
8.7675	-0.12
8.76875	-0.13
8.77	-0.13
8.77125	-0.13
8.7725	-0.14
8.77375	-0.14
8.775	-0.14
8.77625	-0.14
8.7775	-0.13
8.77875	-0.11
8.78	-0.09
8.78125	-0.07
8.7825	-0.02
8.78375	0.04
8.785	0.12
8.78625	0.21
8.7875	0.32
8.78875	0.43
8.79	0.54
8.79125	0.64
8.7925	0.74
8.79375	0.84
8.795	0.93
8.79625	1.01
8.7975	1.08
8.79875	1.14
8.8	1.17
8.80125	1.17
8.8025	1.14
8.80375	1.11
8.805	1.08
8.80625	1.02
8.8075	0.93
8.80875	0.83
8.81	0.74
8.81125	0.63
8.8125	0.52
8.81375	0.39
8.815	0.27
8.81625	0.17
8.8175	0.1
8.81875	0.04
8.82	-0.01
8.82125	-0.05
8.8225	-0.08
8.82375	-0.1
8.825	-0.1
8.82625	-0.09
8.8275	-0.07
8.82875	-0.06
8.83	-0.04
8.83125	-0.02
8.8325	-0.01
8.83375	-0.01
8.835	0
8.83625	0.01
8.8375	0
8.83875	-0.02
8.84	-0.04
8.84125	-0.05
8.8425	-0.06
8.84375	-0.06
8.845	-0.07
8.84625	-0.07
8.8475	-0.06
8.84875	-0.06
8.85	-0.05
8.85125	-0.04
8.8525	-0.05
8.85375	-0.07
8.855	-0.08
8.85625	-0.08
8.8575	-0.09
8.85875	-0.09
8.86	-0.08
8.86125	-0.09
8.8625	-0.1
8.86375	-0.1
8.865	-0.1
8.86625	-0.1
8.8675	-0.1
8.86875	-0.09
8.87	-0.08
8.87125	-0.08
8.8725	-0.07
8.87375	-0.07
8.875	-0.08
8.87625	-0.09
8.8775	-0.08
8.87875	-0.07
8.88	-0.07
8.88125	-0.08
8.8825	-0.09
8.88375	-0.09
8.885	-0.09
8.88625	-0.08
8.8875	-0.08
8.88875	-0.07
8.89	-0.07
8.89125	-0.07
8.8925	-0.06
8.89375	-0.04
8.895	-0.02
8.89625	-0.01
8.8975	-0.02
8.89875	-0.04
8.9	-0.05
8.90125	-0.05
8.9025	-0.05
8.90375	-0.05
8.905	-0.05
8.90625	-0.05
8.9075	-0.05
8.90875	-0.04
8.91	-0.03
8.91125	-0.02
8.9125	-0.03
8.91375	-0.03
8.915	-0.03
8.91625	-0.03
8.9175	-0.03
8.91875	-0.04
8.92	-0.04
8.92125	-0.05
8.9225	-0.04
8.92375	-0.04
8.925	-0.04
8.92625	-0.04
8.9275	-0.03
8.92875	-0.02
8.93	-0.01
8.93125	-0.01
8.9325	0.01
8.93375	0.01
8.935	0.01
8.93625	0.01
8.9375	0.01
8.93875	0.01
8.94	0
8.94125	0
8.9425	0
8.94375	-0.01
8.945	-0.01
8.94625	-0.01
8.9475	0
8.94875	0.01
8.95	0.02
8.95125	0.03
8.9525	0.05
8.95375	0.05
8.955	0.05
8.95625	0.04
8.9575	0.03
8.95875	0.03
8.96	0.02
8.96125	0.02
8.9625	0.02
8.96375	0.03
8.965	0.05
8.96625	0.06
8.9675	0.07
8.96875	0.07
8.97	0.07
8.97125	0.08
8.9725	0.08
8.97375	0.09
8.975	0.08
8.97625	0.08
8.9775	0.1
8.97875	0.11
8.98	0.11
8.98125	0.11
8.9825	0.11
8.98375	0.11
8.985	0.12
8.98625	0.13
8.9875	0.13
8.98875	0.13
8.99	0.13
8.99125	0.13
8.9925	0.14
8.99375	0.15
8.995	0.15
8.99625	0.16
8.9975	0.17
8.99875	0.16
9	0.17
9.00125	0.16
9.0025	0.17
9.00375	0.17
9.005	0.17
9.00625	0.17
9.0075	0.17
9.00875	0.19
9.01	0.21
9.01125	0.21
9.0125	0.21
9.01375	0.21
9.015	0.2
9.01625	0.19
9.0175	0.2
9.01875	0.2
9.02	0.2
9.02125	0.21
9.0225	0.22
9.02375	0.23
9.025	0.24
9.02625	0.24
9.0275	0.24
9.02875	0.24
9.03	0.25
9.03125	0.26
9.0325	0.25
9.03375	0.25
9.035	0.26
9.03625	0.28
9.0375	0.29
9.03875	0.29
9.04	0.29
9.04125	0.29
9.0425	0.29
9.04375	0.29
9.045	0.29
9.04625	0.29
9.0475	0.29
9.04875	0.28
9.05	0.28
9.05125	0.29
9.0525	0.3
9.05375	0.29
9.055	0.26
9.05625	0.24
9.0575	0.22
9.05875	0.21
9.06	0.19
9.06125	0.18
9.0625	0.18
9.06375	0.16
9.065	0.16
9.06625	0.16
9.0675	0.15
9.06875	0.15
9.07	0.15
9.07125	0.14
9.0725	0.12
9.07375	0.11
9.075	0.09
9.07625	0.09
9.0775	0.09
9.07875	0.08
9.08	0.06
9.08125	0.04
9.0825	0.02
9.08375	0.01
9.085	0
9.08625	0
9.0875	0
9.08875	0
9.09	-0.02
9.09125	-0.03
9.0925	-0.05
9.09375	-0.05
9.095	-0.06
9.09625	-0.07
9.0975	-0.07
9.09875	-0.07
9.1	-0.07
9.10125	-0.07
9.1025	-0.07
9.10375	-0.08
9.105	-0.07
9.10625	-0.07
9.1075	-0.08
9.10875	-0.08
9.11	-0.07
9.11125	-0.07
9.1125	-0.06
9.11375	-0.06
9.115	-0.07
9.11625	-0.08
9.1175	-0.09
9.11875	-0.1
9.12	-0.1
9.12125	-0.09
9.1225	-0.09
9.12375	-0.09
9.125	-0.09
9.12625	-0.09
9.1275	-0.08
9.12875	-0.08
9.13	-0.08
9.13125	-0.07
9.1325	-0.08
9.13375	-0.08
9.135	-0.09
9.13625	-0.09
9.1375	-0.09
9.13875	-0.1
9.14	-0.1
9.14125	-0.09
9.1425	-0.08
9.14375	-0.08
9.145	-0.08
9.14625	-0.07
9.1475	-0.07
9.14875	-0.07
9.15	-0.07
9.15125	-0.06
9.1525	-0.07
9.15375	-0.07
9.155	-0.08
9.15625	-0.09
9.1575	-0.09
9.15875	-0.09
9.16	-0.09
9.16125	-0.08
9.1625	-0.09
9.16375	-0.09
9.165	-0.07
9.16625	-0.06
9.1675	-0.06
9.16875	-0.06
9.17	-0.07
9.17125	-0.07
9.1725	-0.06
9.17375	-0.06
9.175	-0.07
9.17625	-0.06
9.1775	-0.06
9.17875	-0.07
9.18	-0.07
9.18125	-0.07
9.1825	-0.06
9.18375	-0.06
9.185	-0.05
9.18625	-0.05
9.1875	-0.07
9.18875	-0.06
9.19	-0.04
9.19125	-0.04
9.1925	-0.05
9.19375	-0.05
9.195	-0.05
9.19625	-0.05
9.1975	-0.05
9.19875	-0.05
9.2	-0.06
9.20125	-0.07
9.2025	-0.07
9.20375	-0.08
9.205	-0.07
9.20625	-0.06
9.2075	-0.06
9.20875	-0.06
9.21	-0.06
9.21125	-0.06
9.2125	-0.06
9.21375	-0.05
9.215	-0.06
9.21625	-0.06
9.2175	-0.07
9.21875	-0.07
9.22	-0.07
9.22125	-0.07
9.2225	-0.08
9.22375	-0.08
9.225	-0.09
9.22625	-0.08
9.2275	-0.08
9.22875	-0.08
9.23	-0.07
9.23125	-0.06
9.2325	-0.06
9.23375	-0.07
9.235	-0.08
9.23625	-0.09
9.2375	-0.1
9.23875	-0.09
9.24	-0.08
9.24125	-0.08
9.2425	-0.09
9.24375	-0.09
9.245	-0.1
9.24625	-0.1
9.2475	-0.09
9.24875	-0.07
9.25	-0.06
9.25125	-0.06
9.2525	-0.05
9.25375	-0.07
9.255	-0.07
9.25625	-0.09
9.2575	-0.1
9.25875	-0.1
9.26	-0.1
9.26125	-0.1
9.2625	-0.08
9.26375	-0.08
9.265	-0.08
9.26625	-0.08
9.2675	-0.07
9.26875	-0.07
9.27	-0.07
9.27125	-0.06
9.2725	-0.06
9.27375	-0.06
9.275	-0.06
9.27625	-0.08
9.2775	-0.08
9.27875	-0.07
9.28	-0.07
9.28125	-0.08
9.2825	-0.09
9.28375	-0.09
9.285	-0.08
9.28625	-0.08
9.2875	-0.07
9.28875	-0.07
9.29	-0.07
9.29125	-0.08
9.2925	-0.09
9.29375	-0.09
9.295	-0.1
9.29625	-0.1
9.2975	-0.1
9.29875	-0.1
9.3	-0.09
9.30125	-0.09
9.3025	-0.09
9.30375	-0.1
9.305	-0.1
9.30625	-0.09
9.3075	-0.09
9.30875	-0.09
9.31	-0.08
9.31125	-0.08
9.3125	-0.08
9.31375	-0.07
9.315	-0.08
9.31625	-0.08
9.3175	-0.08
9.31875	-0.06
9.32	-0.06
9.32125	-0.07
9.3225	-0.08
9.32375	-0.09
9.325	-0.08
9.32625	-0.08
9.3275	-0.08
9.32875	-0.07
9.33	-0.06
9.33125	-0.07
9.3325	-0.07
9.33375	-0.07
9.335	-0.07
9.33625	-0.08
9.3375	-0.07
9.33875	-0.07
9.34	-0.07
9.34125	-0.08
9.3425	-0.09
9.34375	-0.1
9.345	-0.09
9.34625	-0.09
9.3475	-0.08
9.34875	-0.08
9.35	-0.07
9.35125	-0.06
9.3525	-0.07
9.35375	-0.07
9.355	-0.06
9.35625	-0.05
9.3575	-0.06
9.35875	-0.07
9.36	-0.08
9.36125	-0.07
9.3625	-0.07
9.36375	-0.08
9.365	-0.09
9.36625	-0.09
9.3675	-0.08
9.36875	-0.07
9.37	-0.06
9.37125	-0.05
9.3725	-0.05
9.37375	-0.06
9.375	-0.06
9.37625	-0.08
9.3775	-0.08
9.37875	-0.09
9.38	-0.08
9.38125	-0.09
9.3825	-0.08
9.38375	-0.08
9.385	-0.08
9.38625	-0.08
9.3875	-0.1
9.38875	-0.08
9.39	-0.06
9.39125	-0.06
9.3925	-0.06
9.39375	-0.06
9.395	-0.06
9.39625	-0.07
9.3975	-0.08
9.39875	-0.1
9.4	-0.11
9.40125	-0.11
9.4025	-0.1
9.40375	-0.09
9.405	-0.08
9.40625	-0.06
9.4075	-0.06
9.40875	-0.05
9.41	-0.04
9.41125	-0.05
9.4125	-0.05
9.41375	-0.06
9.415	-0.07
9.41625	-0.08
9.4175	-0.09
9.41875	-0.09
9.42	-0.09
9.42125	-0.09
9.4225	-0.09
9.42375	-0.1
9.425	-0.1
9.42625	-0.09
9.4275	-0.08
9.42875	-0.08
9.43	-0.08
9.43125	-0.07
9.4325	-0.06
9.43375	-0.06
9.435	-0.06
9.43625	-0.06
9.4375	-0.06
9.43875	-0.07
9.44	-0.07
9.44125	-0.08
9.4425	-0.08
9.44375	-0.08
9.445	-0.08
9.44625	-0.08
9.4475	-0.07
9.44875	-0.07
9.45	-0.07
9.45125	-0.06
9.4525	-0.05
9.45375	-0.05
9.455	-0.08
9.45625	-0.09
9.4575	-0.09
9.45875	-0.09
9.46	-0.07
9.46125	-0.08
9.4625	-0.1
9.46375	-0.09
9.465	-0.08
9.46625	-0.07
9.4675	-0.06
9.46875	-0.05
9.47	-0.04
9.47125	-0.04
9.4725	-0.05
9.47375	-0.06
9.475	-0.06
9.47625	-0.07
9.4775	-0.07
9.47875	-0.07
9.48	-0.07
9.48125	-0.08
9.4825	-0.08
9.48375	-0.08
9.485	-0.08
9.48625	-0.08
9.4875	-0.08
9.48875	-0.08
9.49	-0.07
9.49125	-0.08
9.4925	-0.08
9.49375	-0.08
9.495	-0.07
9.49625	-0.07
9.4975	-0.07
9.49875	-0.07
9.5	-0.07
9.50125	-0.07
9.5025	-0.07
9.50375	-0.07
9.505	-0.08
9.50625	-0.07
9.5075	-0.07
9.50875	-0.06
9.51	-0.06
9.51125	-0.06
9.5125	-0.06
9.51375	-0.06
9.515	-0.06
9.51625	-0.06
9.5175	-0.07
9.51875	-0.06
9.52	-0.06
9.52125	-0.07
9.5225	-0.08
9.52375	-0.07
9.525	-0.07
9.52625	-0.08
9.5275	-0.08
9.52875	-0.06
9.53	-0.05
9.53125	-0.04
9.5325	-0.03
9.53375	-0.03
9.535	-0.04
9.53625	-0.06
9.5375	-0.06
9.53875	-0.06
9.54	-0.07
9.54125	-0.06
9.5425	-0.06
9.54375	-0.06
9.545	-0.05
9.54625	-0.05
9.5475	-0.05
9.54875	-0.04
9.55	-0.03
9.55125	-0.03
9.5525	-0.03
9.55375	-0.03
9.555	-0.04
9.55625	-0.05
9.5575	-0.05
9.55875	-0.05
9.56	-0.06
9.56125	-0.06
9.5625	-0.07
9.56375	-0.07
9.565	-0.06
9.56625	-0.05
9.5675	-0.04
9.56875	-0.04
9.57	-0.04
9.57125	-0.05
9.5725	-0.04
9.57375	-0.02
9.575	-0.04
9.57625	-0.06
9.5775	-0.06
9.57875	-0.05
9.58	-0.05
9.58125	-0.05
9.5825	-0.06
9.58375	-0.06
9.585	-0.06
9.58625	-0.06
9.5875	-0.05
9.58875	-0.04
9.59	-0.03
9.59125	-0.02
9.5925	-0.01
9.59375	-0.02
9.595	-0.03
9.59625	-0.05
9.5975	-0.06
9.59875	-0.06
9.6	-0.06
9.60125	-0.06
9.6025	-0.05
9.60375	-0.05
9.605	-0.03
9.60625	-0.03
9.6075	-0.03
9.60875	-0.03
9.61	-0.03
9.61125	-0.02
9.6125	-0.02
9.61375	-0.03
9.615	-0.03
9.61625	-0.02
9.6175	-0.01
9.61875	0
9.62	0
9.62125	0
9.6225	0.01
9.62375	0.01
9.625	0
9.62625	0
9.6275	0.01
9.62875	0.01
9.63	0.02
9.63125	0.02
9.6325	0.02
9.63375	0.02
9.635	0.02
9.63625	0.02
9.6375	0.02
9.63875	0.02
9.64	0.02
9.64125	0.02
9.6425	0.02
9.64375	0.03
9.645	0.05
9.64625	0.06
9.6475	0.09
9.64875	0.09
9.65	0.09
9.65125	0.1
9.6525	0.11
9.65375	0.1
9.655	0.08
9.65625	0.08
9.6575	0.07
9.65875	0.07
9.66	0.06
9.66125	0.06
9.6625	0.05
9.66375	0.03
9.665	0.02
9.66625	0.02
9.6675	0.02
9.66875	0.03
9.67	0.04
9.67125	0.04
9.6725	0.05
9.67375	0.04
9.675	0.01
9.67625	0
9.6775	0
9.67875	-0.01
9.68	-0.01
9.68125	0
9.6825	0
9.68375	-0.01
9.685	-0.01
9.68625	-0.02
9.6875	-0.02
9.68875	-0.03
9.69	-0.02
9.69125	-0.01
9.6925	-0.02
9.69375	-0.02
9.695	-0.03
9.69625	-0.04
9.6975	-0.05
9.69875	-0.06
9.7	-0.07
9.70125	-0.07
9.7025	-0.06
9.70375	-0.06
9.705	-0.06
9.70625	-0.07
9.7075	-0.07
9.70875	-0.05
9.71	-0.04
9.71125	-0.04
9.7125	-0.03
9.71375	-0.03
9.715	-0.04
9.71625	-0.05
9.7175	-0.06
9.71875	-0.06
9.72	-0.07
9.72125	-0.07
9.7225	-0.08
9.72375	-0.08
9.725	-0.08
9.72625	-0.08
9.7275	-0.08
9.72875	-0.07
9.73	-0.07
9.73125	-0.07
9.7325	-0.06
9.73375	-0.06
9.735	-0.05
9.73625	-0.04
9.7375	-0.03
9.73875	-0.01
9.74	0.02
9.74125	0.07
9.7425	0.14
9.74375	0.22
9.745	0.31
9.74625	0.42
9.7475	0.53
9.74875	0.64
9.75	0.74
9.75125	0.82
9.7525	0.92
9.75375	1.01
9.755	1.08
9.75625	1.15
9.7575	1.18
9.75875	1.19
9.76	1.17
9.76125	1.14
9.7625	1.12
9.76375	1.08
9.765	1.02
9.76625	0.94
9.7675	0.85
9.76875	0.75
9.77	0.65
9.77125	0.53
9.7725	0.42
9.77375	0.33
9.775	0.24
9.77625	0.16
9.7775	0.09
9.77875	0.03
9.78	-0.01
9.78125	-0.04
9.7825	-0.05
9.78375	-0.05
9.785	-0.03
9.78625	-0.01
9.7875	-0.01
9.78875	0
9.79	0.02
9.79125	0.03
9.7925	0.03
9.79375	0.03
9.795	0.02
9.79625	0.01
9.7975	0
9.79875	0
9.8	0
9.80125	0
9.8025	0
9.80375	0.01
9.805	0.01
9.80625	0
9.8075	0
9.80875	0
9.81	0
9.81125	0
9.8125	0.01
9.81375	0
9.815	-0.01
9.81625	-0.02
9.8175	-0.02
9.81875	-0.03
9.82	-0.03
9.82125	-0.02
9.8225	-0.02
9.82375	-0.02
9.825	-0.01
9.82625	0
9.8275	0.01
9.82875	0.01
9.83	0.01
9.83125	0.02
9.8325	0.02
9.83375	0.01
9.835	0
9.83625	0
9.8375	-0.01
9.83875	-0.02
9.84	-0.03
9.84125	-0.03
9.8425	-0.03
9.84375	-0.02
9.845	-0.01
9.84625	0
9.8475	-0.01
9.84875	0
9.85	0.02
9.85125	0.04
9.8525	0.06
9.85375	0.05
9.855	0.04
9.85625	0.03
9.8575	0.03
9.85875	0.03
9.86	0.03
9.86125	0.03
9.8625	0.03
9.86375	0.05
9.865	0.04
9.86625	0.03
9.8675	0.04
9.86875	0.04
9.87	0.05
9.87125	0.04
9.8725	0.05
9.87375	0.05
9.875	0.04
9.87625	0.03
9.8775	0.04
9.87875	0.04
9.88	0.04
9.88125	0.06
9.8825	0.06
9.88375	0.06
9.885	0.06
9.88625	0.06
9.8875	0.06
9.88875	0.06
9.89	0.07
9.89125	0.08
9.8925	0.1
9.89375	0.1
9.895	0.1
9.89625	0.1
9.8975	0.1
9.89875	0.09
9.9	0.09
9.90125	0.08
9.9025	0.08
9.90375	0.08
9.905	0.08
9.90625	0.08
9.9075	0.09
9.90875	0.1
9.91	0.1
9.91125	0.11
9.9125	0.11
9.91375	0.11
9.915	0.11
9.91625	0.1
9.9175	0.1
9.91875	0.1
9.92	0.11
9.92125	0.11
9.9225	0.11
9.92375	0.1
9.925	0.1
9.92625	0.11
9.9275	0.11
9.92875	0.12
9.93	0.14
9.93125	0.14
9.9325	0.15
9.93375	0.15
9.935	0.15
9.93625	0.16
9.9375	0.17
9.93875	0.17
9.94	0.17
9.94125	0.17
9.9425	0.18
9.94375	0.19
9.945	0.21
9.94625	0.21
9.9475	0.21
9.94875	0.2
9.95	0.2
9.95125	0.2
9.9525	0.21
9.95375	0.22
9.955	0.22
9.95625	0.21
9.9575	0.21
9.95875	0.21
9.96	0.2
9.96125	0.21
9.9625	0.22
9.96375	0.22
9.965	0.23
9.96625	0.24
9.9675	0.24
9.96875	0.25
9.97	0.26
9.97125	0.26
9.9725	0.26
9.97375	0.26
9.975	0.26
9.97625	0.26
9.9775	0.26
9.97875	0.27
9.98	0.28
9.98125	0.27
9.9825	0.27
9.98375	0.28
9.985	0.29
9.98625	0.3
9.9875	0.31
9.98875	0.32
9.99	0.33
9.99125	0.33
9.9925	0.34
9.99375	0.33
9.995	0.33
9.99625	0.34
9.9975	0.34
9.99875	0.33
10	0.33
10.00125	0.32
10.0025	0.32
10.00375	0.33
10.005	0.34
10.00625	0.34
10.0075	0.34
10.00875	0.34
10.01	0.35
10.01125	0.35
10.0125	0.35
10.01375	0.34
10.015	0.33
10.01625	0.32
10.0175	0.31
10.01875	0.3
10.02	0.28
10.02125	0.27
10.0225	0.26
10.02375	0.25
10.025	0.24
10.02625	0.24
10.0275	0.25
10.02875	0.24
10.03	0.24
10.03125	0.23
10.0325	0.21
10.03375	0.2
10.035	0.18
10.03625	0.18
10.0375	0.16
10.03875	0.15
10.04	0.14
10.04125	0.13
10.0425	0.12
10.04375	0.11
10.045	0.1
10.04625	0.11
10.0475	0.11
10.04875	0.1
10.05	0.1
10.05125	0.08
10.0525	0.07
10.05375	0.06
10.055	0.05
10.05625	0.04
10.0575	0.03
10.05875	0.01
10.06	0.02
10.06125	0.02
10.0625	0.01
10.06375	0.01
10.065	0.01
10.06625	0.01
10.0675	0.02
10.06875	0.03
10.07	0.02
10.07125	0.02
10.0725	0.02
10.07375	0.02
10.075	0.01
10.07625	0.01
10.0775	0.01
10.07875	0
10.08	0
10.08125	-0.01
10.0825	-0.01
10.08375	-0.01
10.085	-0.02
10.08625	-0.02
10.0875	-0.02
10.08875	-0.02
10.09	-0.02
10.09125	-0.01
10.0925	0
10.09375	0.01
10.095	0.01
10.09625	0
10.0975	0
10.09875	0
10.1	-0.01
10.10125	-0.02
10.1025	-0.03
10.10375	-0.02
10.105	-0.02
10.10625	-0.01
10.1075	-0.01
10.10875	0
10.11	0.01
10.11125	0.01
10.1125	0.02
10.11375	0.01
10.115	0
10.11625	0
10.1175	0.01
10.11875	0.01
10.12	0.01
10.12125	0.02
10.1225	0.02
10.12375	0.02
10.125	0
10.12625	-0.01
10.1275	0
10.12875	0.02
10.13	0.02
10.13125	0.02
10.1325	0.02
10.13375	0.02
10.135	0.01
10.13625	0
10.1375	-0.01
10.13875	-0.01
10.14	0
10.14125	0
10.1425	0
10.14375	0
10.145	0
10.14625	0.01
10.1475	0.01
10.14875	0.01
10.15	0.01
10.15125	0.02
10.1525	0.03
10.15375	0.02
10.155	0.01
10.15625	0.01
10.1575	0
10.15875	0
10.16	-0.01
10.16125	-0.01
10.1625	-0.01
10.16375	-0.01
10.165	-0.01
10.16625	-0.01
10.1675	-0.01
10.16875	-0.01
10.17	0
10.17125	0
10.1725	0
10.17375	0
10.175	0
10.17625	0
10.1775	0
10.17875	0
10.18	-0.02
10.18125	-0.03
10.1825	-0.04
10.18375	-0.03
10.185	-0.02
10.18625	-0.01
10.1875	-0.01
10.18875	-0.01
10.19	0
10.19125	0
10.1925	-0.01
10.19375	-0.02
10.195	-0.03
10.19625	-0.03
10.1975	-0.04
10.19875	-0.04
10.2	-0.03
10.20125	-0.03
10.2025	-0.03
10.20375	-0.03
10.205	-0.02
10.20625	-0.01
10.2075	-0.01
10.20875	-0.01
10.21	-0.01
10.21125	0
10.2125	0
10.21375	0
10.215	-0.01
10.21625	-0.01
10.2175	-0.02
10.21875	-0.02
10.22	-0.02
10.22125	-0.02
10.2225	-0.03
10.22375	-0.03
10.225	-0.03
10.22625	-0.02
10.2275	-0.03
10.22875	-0.04
10.23	-0.05
10.23125	-0.04
10.2325	-0.04
10.23375	-0.04
10.235	-0.05
10.23625	-0.05
10.2375	-0.05
10.23875	-0.02
10.24	-0.03
10.24125	-0.03
10.2425	-0.03
10.24375	-0.03
10.245	-0.03
10.24625	-0.02
10.2475	-0.01
10.24875	-0.01
10.25	-0.01
10.25125	-0.03
10.2525	-0.04
10.25375	-0.04
10.255	-0.04
10.25625	-0.05
10.2575	-0.06
10.25875	-0.06
10.26	-0.07
10.26125	-0.07
10.2625	-0.05
10.26375	-0.05
10.265	-0.06
10.26625	-0.05
10.2675	-0.04
10.26875	-0.03
10.27	-0.03
10.27125	-0.03
10.2725	-0.03
10.27375	-0.03
10.275	-0.05
10.27625	-0.05
10.2775	-0.06
10.27875	-0.06
10.28	-0.06
10.28125	-0.06
10.2825	-0.06
10.28375	-0.06
10.285	-0.06
10.28625	-0.05
10.2875	-0.04
10.28875	-0.03
10.29	-0.02
10.29125	-0.03
10.2925	-0.04
10.29375	-0.05
10.295	-0.05
10.29625	-0.05
10.2975	-0.06
10.29875	-0.05
10.3	-0.05
10.30125	-0.06
10.3025	-0.06
10.30375	-0.07
10.305	-0.07
10.30625	-0.06
10.3075	-0.05
10.30875	-0.04
10.31	-0.04
10.31125	-0.04
10.3125	-0.03
10.31375	-0.04
10.315	-0.05
10.31625	-0.05
10.3175	-0.05
10.31875	-0.05
10.32	-0.04
10.32125	-0.05
10.3225	-0.06
10.32375	-0.06
10.325	-0.06
10.32625	-0.05
10.3275	-0.05
10.32875	-0.04
10.33	-0.03
10.33125	-0.03
10.3325	-0.03
10.33375	-0.04
10.335	-0.04
10.33625	-0.05
10.3375	-0.06
10.33875	-0.07
10.34	-0.07
10.34125	-0.06
10.3425	-0.06
10.34375	-0.06
10.345	-0.05
10.34625	-0.05
10.3475	-0.05
10.34875	-0.05
10.35	-0.04
10.35125	-0.03
10.3525	-0.03
10.35375	-0.04
10.355	-0.04
10.35625	-0.05
10.3575	-0.06
10.35875	-0.07
10.36	-0.08
10.36125	-0.09
10.3625	-0.09
10.36375	-0.08
10.365	-0.06
10.36625	-0.06
10.3675	-0.05
10.36875	-0.04
10.37	-0.04
10.37125	-0.04
10.3725	-0.03
10.37375	-0.02
10.375	-0.02
10.37625	-0.04
10.3775	-0.06
10.37875	-0.06
10.38	-0.06
10.38125	-0.06
10.3825	-0.06
10.38375	-0.07
10.385	-0.06
10.38625	-0.05
10.3875	-0.05
10.38875	-0.05
10.39	-0.04
10.39125	-0.03
10.3925	-0.03
10.39375	-0.05
10.395	-0.06
10.39625	-0.06
10.3975	-0.05
10.39875	-0.06
10.4	-0.06
10.40125	-0.06
10.4025	-0.05
10.40375	-0.04
10.405	-0.05
10.40625	-0.05
10.4075	-0.05
10.40875	-0.03
10.41	-0.02
10.41125	-0.03
10.4125	-0.03
10.41375	-0.03
10.415	-0.04
10.41625	-0.05
10.4175	-0.06
10.41875	-0.06
10.42	-0.06
10.42125	-0.07
10.4225	-0.07
10.42375	-0.06
10.425	-0.06
10.42625	-0.06
10.4275	-0.05
10.42875	-0.04
10.43	-0.03
10.43125	-0.03
10.4325	-0.03
10.43375	-0.04
10.435	-0.05
10.43625	-0.05
10.4375	-0.05
10.43875	-0.05
10.44	-0.05
10.44125	-0.05
10.4425	-0.06
10.44375	-0.05
10.445	-0.05
10.44625	-0.05
10.4475	-0.05
10.44875	-0.05
10.45	-0.04
10.45125	-0.03
10.4525	-0.03
10.45375	-0.04
10.455	-0.03
10.45625	-0.03
10.4575	-0.03
10.45875	-0.04
10.46	-0.05
10.46125	-0.06
10.4625	-0.06
10.46375	-0.06
10.465	-0.05
10.46625	-0.05
10.4675	-0.04
10.46875	-0.03
10.47	-0.03
10.47125	-0.02
10.4725	-0.03
10.47375	-0.04
10.475	-0.04
10.47625	-0.05
10.4775	-0.05
10.47875	-0.06
10.48	-0.05
10.48125	-0.06
10.4825	-0.06
10.48375	-0.06
10.485	-0.05
10.48625	-0.05
10.4875	-0.05
10.48875	-0.05
10.49	-0.05
10.49125	-0.04
10.4925	-0.04
10.49375	-0.05
10.495	-0.06
10.49625	-0.05
10.4975	-0.04
10.49875	-0.04
10.5	-0.04
10.50125	-0.05
10.5025	-0.05
10.50375	-0.05
10.505	-0.05
10.50625	-0.05
10.5075	-0.03
10.50875	-0.01
10.51	-0.01
10.51125	0
10.5125	0
10.51375	-0.01
10.515	-0.01
10.51625	-0.01
10.5175	-0.01
10.51875	-0.01
10.52	-0.01
10.52125	-0.01
10.5225	-0.01
10.52375	-0.01
10.525	-0.01
10.52625	-0.01
10.5275	-0.01
10.52875	-0.01
10.53	0
10.53125	0
10.5325	0.01
10.53375	0.02
10.535	0.01
10.53625	0.01
10.5375	0.01
10.53875	0.01
10.54	0.01
10.54125	0
10.5425	0.01
10.54375	0.01
10.545	0.03
10.54625	0.04
10.5475	0.06
10.54875	0.07
10.55	0.07
10.55125	0.07
10.5525	0.07
10.55375	0.07
